Task_Start_Time,CPU_Utilization (%),Memory_Consumption (MB),Task_Execution_Time (ms),System_Throughput (tasks/sec),Number_of_Active_Users,Network_Bandwidth_Utilization (Mbps),Job_Priority,Scheduler_Type,Resource_Allocation_Type
2024-01-01 00:17:00,41.931966619681134,4193.8704788782625,1799,10.02162457237792,3121.238947002884,126.52674169937761,Low,FCFS,Static
2024-01-01 00:18:00,38.2257455388569,4255.823683189232,2397,5.040022430001595,3112.272379279857,123.85311065100002,Medium,FCFS,Dynamic
2024-01-01 00:19:00,34.0210413593309,3689.047394263701,690,9.859738891817935,2835.463677413913,234.9552229902747,High,Round-Robin,Dynamic
2024-01-01 00:20:00,30.912922996438066,3848.135051424095,2982,8.813074529916129,3169.5379522750018,289.24559126592555,High,Priority-Based,Static
2024-01-01 00:21:00,39.44683842061588,3902.844833874075,2516,6.340241962419086,2818.0453574459516,330.59178186380865,High,Priority-Based,Dynamic
2024-01-01 00:22:00,39.709697449476806,4176.320965763003,2811,10.506727493854711,2901.3446569417215,158.66493751857982,Low,Priority-Based,Static
2024-01-01 00:23:00,38.13466241551649,3819.048643150883,999,8.518594448734774,3101.739029746716,99.56320198437304,Medium,Round-Robin,Dynamic
2024-01-01 00:24:00,42.60354517663944,3808.4271397598486,1130,6.175790854563884,3064.908848843672,444.9049110350922,Medium,FCFS,Dynamic
2024-01-01 00:25:00,43.200517253569124,3936.956220680101,2282,6.312076748222477,2537.050172339019,383.14816131706607,Low,Round-Robin,Dynamic
2024-01-01 00:26:00,44.33585502774956,3899.2309220083494,916,5.371519146912954,2952.7579746773126,371.48578878660584,Medium,Priority-Based,Static
2024-01-01 00:27:00,43.57576706990475,4174.206983673609,1672,14.530400781729806,3435.3070986238818,71.33364523429057,High,Priority-Based,Static
2024-01-01 00:28:00,34.172778963673146,3986.466205199915,1277,9.095700007060106,3495.56164943021,177.96256749958826,Medium,Round-Robin,Dynamic
2024-01-01 00:29:00,39.59403610953129,3902.7257556288246,1094,5.60974579612365,3166.640177822992,67.25220054181162,Medium,FCFS,Static
2024-01-01 00:30:00,51.076702295439816,3886.848880734086,2796,14.503785615083483,2930.1586161627197,207.0098626884966,Low,Priority-Based,Static
2024-01-01 00:31:00,39.256549175979444,4206.561765540012,1929,14.30465665926722,2494.1311951253037,332.5696279339061,Medium,Round-Robin,Static
2024-01-01 00:32:00,33.28873940027488,4333.22454391021,635,14.809559314650993,2977.7854094523645,395.41960815698405,Medium,Priority-Based,Static
2024-01-01 00:33:00,34.50671065846222,4134.58848168132,2717,13.395505904399462,2616.6528596219036,177.10597648456556,Low,Round-Robin,Static
2024-01-01 00:34:00,42.20610635182979,3807.4516042388177,1220,9.206475028132438,3061.882909854211,340.1985094649414,Medium,FCFS,Static
2024-01-01 00:35:00,35.98300647917663,4325.324357227228,976,8.884160629888573,2981.581696732048,487.1952979973303,Medium,Round-Robin,Static
2024-01-01 00:36:00,52.110878532226444,4132.667170040179,1120,7.633058403999775,3030.0910406315297,80.03776262118839,Medium,Round-Robin,Static
2024-01-01 00:37:00,45.33175156693062,4006.646637634613,736,7.541861633648591,3154.493216857505,269.2849236377373,Low,FCFS,Dynamic
2024-01-01 00:38:00,42.42897293549315,3673.053301900217,1067,14.076127785932883,3188.8871550771387,59.846818270060766,High,FCFS,Static
2024-01-01 00:39:00,38.82898811010307,4319.6785339119,733,14.393199089855838,3096.27953306908,160.48320743730946,Low,Round-Robin,Dynamic
2024-01-01 00:40:00,48.66766921206547,3908.998360887266,852,11.762272783765368,2745.585376933077,361.1057436704523,Low,Round-Robin,Dynamic
2024-01-01 00:41:00,51.50762847022788,4068.2013647472118,789,13.881075530237839,2891.33641549034,56.27473071303506,High,Priority-Based,Dynamic
2024-01-01 00:42:00,34.46055197068799,4010.19673833706,695,12.323757145695772,2484.476384588601,132.82636601728677,High,FCFS,Static
2024-01-01 00:43:00,34.682918537241854,3904.6111075324798,1634,13.890250533256635,2983.9898286988746,355.78211119047984,High,Priority-Based,Static
2024-01-01 00:44:00,45.90002938623933,3999.9957046239915,2125,11.871369442948755,3076.396620100672,301.3518908883933,Low,FCFS,Static
2024-01-01 00:45:00,38.31918261497652,3965.3649258627584,1119,14.770992100296025,2823.8794949632716,103.76830415867552,Low,FCFS,Static
2024-01-01 00:46:00,33.041292674868,3941.8014109577043,1955,14.082923162761702,2806.0708457418204,64.29424171742619,Low,FCFS,Static
2024-01-01 00:47:00,44.293230051718915,3927.8890082687235,1350,11.928031459028151,3076.7075734781115,185.64109338912147,Low,FCFS,Static
2024-01-01 00:48:00,44.2488178757024,3601.7164937856433,2086,14.551349433200238,3245.916885335194,114.13127286658175,High,FCFS,Static
2024-01-01 00:49:00,42.369161607813105,4026.08625809765,681,14.421652097754,2932.3137269314348,127.60383556751388,High,Priority-Based,Static
2024-01-01 00:50:00,39.56832101945176,4161.540849206805,768,5.866109148721769,2778.9280093293137,476.3221008757671,Medium,Priority-Based,Dynamic
2024-01-01 00:51:00,44.56833863058668,3998.7104977723607,2297,12.556660121253175,3085.6054537532623,108.11081031514988,Low,Priority-Based,Static
2024-01-01 00:52:00,39.27541747691415,4096.659201300283,2486,13.396634542496043,3057.616259573131,126.71007252315897,Low,Round-Robin,Dynamic
2024-01-01 00:53:00,43.46283971214925,4113.267812798103,2742,10.115689310803397,2963.0373868533943,93.07776006294417,Medium,FCFS,Static
2024-01-01 00:54:00,44.94340008618672,3999.9847303519423,1807,5.076488037511174,2859.455563737795,399.34798619881866,Medium,Round-Robin,Static
2024-01-01 00:55:00,38.54770478194535,3948.019266616143,2993,14.696940411864004,2959.80613000547,455.51355728706204,Low,FCFS,Dynamic
2024-01-01 00:56:00,33.51643584693234,4056.4050068269594,1322,10.02637465102387,2414.8221000751714,389.7366615695345,Low,FCFS,Static
2024-01-01 00:57:00,36.60131779664011,4363.462308551164,1305,10.143763627155131,3134.5944069978077,131.69435045207763,High,Priority-Based,Static
2024-01-01 00:58:00,46.008300674753386,4345.010448183414,1266,9.029181138875195,3254.1035274797187,90.22190083472148,High,Round-Robin,Static
2024-01-01 00:59:00,41.331933223712895,3928.208985171323,1470,8.773753499484478,2749.3982818190702,331.1341990183119,Low,Priority-Based,Dynamic
2024-01-01 01:00:00,46.36606814046586,4107.814783682462,674,8.970163442441853,2692.6942867791686,122.84021496392448,Medium,Round-Robin,Dynamic
2024-01-01 01:01:00,36.425814842895925,4023.8334280027307,2879,12.495492985230996,2752.0323332209473,323.931124312618,Low,FCFS,Dynamic
2024-01-01 01:02:00,49.7032711938687,3938.2827165258745,1874,6.826396764684138,3230.2023330937263,106.28604732201728,Low,FCFS,Static
2024-01-01 01:03:00,41.16844952895336,3853.2132272943672,1877,5.080672538202288,3173.264301353867,245.5265153665361,Medium,Round-Robin,Static
2024-01-01 01:04:00,42.8545806136509,4015.726595388593,2568,12.906149082660082,3032.1901436080457,402.9250396245981,Low,FCFS,Dynamic
2024-01-01 01:05:00,39.55273685593706,4182.213406360882,1369,13.464749559826943,3116.30089084807,189.8710539812339,Medium,Priority-Based,Static
2024-01-01 01:06:00,43.44955578142421,4052.2836732356495,2707,13.55250921412329,3295.849320275683,329.56745424621397,Medium,FCFS,Dynamic
2024-01-01 01:07:00,39.123244521635925,4272.328647232511,2100,12.65723409761868,2642.802866202631,326.0742949090682,Medium,Priority-Based,Static
2024-01-01 01:08:00,38.2465005987567,3842.9304234600445,1531,9.07969349239961,3287.145597799421,484.05047678754676,Medium,Round-Robin,Dynamic
2024-01-01 01:09:00,39.15162144624312,4307.769519821909,501,13.356072213155251,3259.9731058988327,324.4947060157216,Low,Round-Robin,Static
2024-01-01 01:10:00,39.60017616759732,4149.4427362781835,2209,10.29706411769034,2784.498331656707,50.20705309844325,Medium,Priority-Based,Dynamic
2024-01-01 01:11:00,40.11513493287293,3780.8932852246326,1242,8.439289507549443,2907.2351326779863,250.18750221445288,Medium,Priority-Based,Static
2024-01-01 01:12:00,44.648348958919854,3898.3996560614983,799,9.472656655936564,2821.875837501229,141.14243701690188,High,FCFS,Dynamic
2024-01-01 01:13:00,45.38067238106112,3749.409564762913,2742,11.740133030331972,3334.4541282864416,313.80266722944197,High,Round-Robin,Static
2024-01-01 01:14:00,36.93267246780258,3601.0426510004554,1322,5.162845386520424,3438.446163661635,292.3832909924696,Low,Round-Robin,Dynamic
2024-01-01 01:15:00,34.4372240477418,3560.8354876214526,1718,6.892473613276345,3083.5578579809267,444.62594805813774,High,Round-Robin,Dynamic
2024-01-01 01:16:00,28.239269024195153,3953.802524581807,1931,9.51214588409469,3100.154081709805,335.6746071232725,High,FCFS,Dynamic
2024-01-01 01:17:00,43.64907251390462,3990.4574992213647,1882,12.240628491921807,2862.8441108845304,411.4343962611443,Medium,Round-Robin,Dynamic
2024-01-01 01:18:00,42.268963923421346,3860.2954920795546,2633,10.824125894647967,2755.50407117436,418.1634887264862,Low,FCFS,Dynamic
2024-01-01 01:19:00,38.15011443003709,3799.1937007060596,1886,11.2630895843173,2958.0675774315873,304.9242624329787,Medium,Priority-Based,Static
2024-01-01 01:20:00,35.99204390378088,3879.1693494779606,2653,13.946664457993348,2981.296105008527,149.5667645469565,High,Round-Robin,Dynamic
2024-01-01 01:21:00,31.83205448582757,3991.416727078497,1364,5.894231162380913,3119.732061159515,251.1580875379027,Low,Priority-Based,Static
2024-01-01 01:22:00,43.87421556459523,3816.71518593098,552,12.55492993870812,3256.1553212265826,171.94007628534706,Medium,FCFS,Static
2024-01-01 01:23:00,29.45581165748817,3927.472999006911,2796,11.582596899490865,3133.0363998571884,364.4757757000911,Medium,Priority-Based,Dynamic
2024-01-01 01:24:00,46.02781510251094,3775.236613333967,1813,12.051520488803055,3371.684150493854,477.0553525536159,Medium,FCFS,Dynamic
2024-01-01 01:25:00,40.07865080544208,3914.180898489917,2000,11.70252553781578,3014.676812395451,436.35266845809645,Medium,Priority-Based,Static
2024-01-01 01:26:00,37.53854918799557,4242.429453098909,1243,5.713777382032028,2966.986764359515,194.69988153603242,Low,FCFS,Dynamic
2024-01-01 01:27:00,44.862865365578244,3812.3752573372917,672,14.212307546880057,2991.660656455049,92.12583120106567,Low,Round-Robin,Dynamic
2024-01-01 01:28:00,34.142470122045694,3899.438497186677,1451,5.461804243784937,3411.7762089723524,253.0957439575393,Low,FCFS,Static
2024-01-01 01:29:00,42.142975042461785,4251.1240873913475,1011,7.524270922893401,3049.6522562430023,274.05320095610193,Low,Priority-Based,Static
2024-01-01 01:30:00,39.28769768186943,3856.926008465807,2854,11.430109522036378,2893.12988276847,133.81318013101793,High,Round-Robin,Static
2024-01-01 01:31:00,44.06141224479319,3923.5662525946827,1052,13.035236684113368,3025.0211171601504,62.75513410581413,Medium,FCFS,Dynamic
2024-01-01 01:32:00,44.02274026428156,4090.8457451942777,2841,14.171335659566486,3083.8861471309815,143.67762634907135,Medium,FCFS,Dynamic
2024-01-01 01:33:00,36.0458047086819,3705.1275006878172,887,7.160258852391996,2845.708507736797,390.3551731701343,Low,FCFS,Dynamic
2024-01-01 01:34:00,34.48721097486009,4221.5350536285405,1750,12.158910966959887,2869.0291116506583,85.59063728229198,High,FCFS,Static
2024-01-01 01:35:00,36.03207265674557,4002.1228404618164,2420,9.613008993508828,2963.03580263738,247.52612510172276,Low,FCFS,Dynamic
2024-01-01 01:36:00,36.113524885025754,3864.8084784949033,984,8.336689390742654,3218.5312912278328,333.1698932062439,Low,Priority-Based,Dynamic
2024-01-01 01:37:00,40.3458525734531,4045.8498131671367,1576,9.442415690595046,2987.6833647724484,127.55058592564875,Medium,FCFS,Dynamic
2024-01-01 01:38:00,42.39095205135259,4016.633092421575,1442,9.588341005191294,2749.7542377137347,227.30366455531467,Medium,FCFS,Static
2024-01-01 01:39:00,41.57893971378096,4022.3033818232475,1889,11.17577758559177,3008.3018099080546,123.816877937584,High,FCFS,Static
2024-01-01 01:40:00,36.74489923490576,4202.062223842274,1591,14.188808532198614,3032.812502261211,174.90826886360193,Low,Round-Robin,Static
2024-01-01 01:41:00,34.29668931919958,4238.538662113046,2800,10.46737665955284,3137.512826736863,394.39004132433735,Low,Round-Robin,Static
2024-01-01 01:42:00,38.813412583013374,3534.157747148063,1682,7.385678574308273,2958.8150813243956,269.8843534802619,Low,Priority-Based,Dynamic
2024-01-01 01:43:00,36.70437743105108,3872.453672598009,2283,5.41491755985792,3180.167942061939,51.53696400553227,Medium,FCFS,Static
2024-01-01 01:44:00,38.60860477908978,3869.0256850026117,1497,5.681643763608047,2858.9291870976585,402.3909759100846,Low,FCFS,Static
2024-01-01 01:45:00,37.548532195551815,3653.9252007505543,2243,14.353345015574162,3022.0847375493036,362.58577728350184,High,FCFS,Dynamic
2024-01-01 01:46:00,47.288990907795764,3991.9504592345256,826,6.731967612587298,2915.9304990249357,75.1307407037597,Medium,FCFS,Dynamic
2024-01-01 01:47:00,47.01014553740996,3895.9853895522633,1110,6.097621123708149,2871.4452588445442,377.48201464069757,Medium,FCFS,Dynamic
2024-01-01 01:48:00,45.51656296672723,3913.956402139279,2907,5.876061784845107,2937.703559073599,316.20224041258615,Medium,Round-Robin,Static
2024-01-01 01:49:00,39.35225860715704,3677.019760749598,2989,13.516583919250717,2997.57526864846,225.98318671967223,Medium,Round-Robin,Dynamic
2024-01-01 01:50:00,27.639238724317,3993.890919896261,2711,10.443583051433002,2921.3932507636137,449.9389814558394,Low,Priority-Based,Static
2024-01-01 01:51:00,45.41574648067633,4122.989801408866,2917,5.187693898001636,3225.6592250304657,358.30189282890484,Low,Round-Robin,Static
2024-01-01 01:52:00,36.531541570926784,4121.2404241208405,1758,12.646824434715345,3177.6645271109533,495.881448852468,Low,Round-Robin,Static
2024-01-01 01:53:00,41.97919311565996,4063.9079785038493,1851,7.393909969864845,2847.0454121595094,257.3591559288584,High,Round-Robin,Dynamic
2024-01-01 01:54:00,39.543316672697394,3718.949735963245,1075,5.720549436594238,2889.600326878613,499.3232462184582,Low,Round-Robin,Dynamic
2024-01-01 01:55:00,45.336314333194316,3936.7135953698785,1810,9.165009387522677,2998.4117069042723,169.6563102488835,Medium,FCFS,Static
2024-01-01 01:56:00,40.0315816192608,4163.354950846207,2754,5.488143559954848,2990.444590397586,85.79583509702556,High,FCFS,Static
2024-01-01 01:57:00,39.63195830049969,3561.06510606255,2052,8.252530835722247,3125.389360384632,284.91251215006116,Low,FCFS,Dynamic
2024-01-01 01:58:00,46.1344310180994,3572.004428374948,2294,8.07037946676719,2945.9978708090325,298.48555600706015,Low,Priority-Based,Dynamic
2024-01-01 01:59:00,30.992344792039262,4254.9131630249785,2243,5.808714722254265,3236.897908631104,178.6342038479624,Medium,FCFS,Static
2024-01-01 02:00:00,45.14072916364877,3844.5238535757003,2494,11.810435985026235,3016.240650123754,98.88669220233277,Medium,Round-Robin,Dynamic
2024-01-01 02:01:00,38.12638437157948,3915.4928176118206,1040,12.322512340059358,3058.645480153509,97.9783901225899,Low,Round-Robin,Dynamic
2024-01-01 02:02:00,34.95759339583154,3901.568792742502,2616,8.169025760715765,2962.1408418264623,75.27120896123546,Medium,FCFS,Static
2024-01-01 02:03:00,32.416722657847174,3786.3805542639047,958,9.308006937414799,2846.0913413168505,389.4209023152309,High,Round-Robin,Static
2024-01-01 02:04:00,41.95721557744223,4157.614518671992,2464,6.38027860962848,2976.4301872708825,127.95346775628765,Low,FCFS,Static
2024-01-01 02:05:00,35.96978693733104,4240.341554482336,846,14.361011124313052,2716.643643115332,113.90443078972767,High,Round-Robin,Dynamic
2024-01-01 02:06:00,50.95913420523831,3986.8307555903866,1267,14.7185189805488,2729.9985497196917,211.48666311686625,High,Priority-Based,Dynamic
2024-01-01 02:07:00,48.12848127322188,3964.6823897473832,1925,14.914355773184615,3129.3682228351454,431.79941296489187,Medium,Priority-Based,Dynamic
2024-01-01 02:08:00,42.20732273026529,3882.57015780955,2814,8.025086891319772,2599.2368188686187,167.18872625130342,High,Priority-Based,Static
2024-01-01 02:09:00,43.26993063230043,3724.9557846416055,2505,11.821288005020191,3082.603455783686,488.74457171351247,Medium,Priority-Based,Dynamic
2024-01-01 02:10:00,37.85057912182785,4062.088523432326,1312,13.320163383569103,2753.287008157896,499.23531410920975,Low,Round-Robin,Static
2024-01-01 02:11:00,43.69761167226099,4242.854055880748,1073,13.005201620254617,3121.022444969461,483.8801135239857,Low,FCFS,Dynamic
2024-01-01 02:12:00,28.955577749523336,4131.400062618663,2461,14.458129140954965,3128.5083400753256,458.4730651613547,Low,FCFS,Dynamic
2024-01-01 02:13:00,41.295148585709484,3903.580099596199,2986,11.417393924934231,2807.2990420535743,356.14304261607583,High,FCFS,Dynamic
2024-01-01 02:14:00,44.523705491782884,3720.893148058176,2852,13.46383581475767,3139.491510737178,166.16081377290874,Medium,FCFS,Dynamic
2024-01-01 02:15:00,41.04719475411363,3961.779392707538,1980,14.163079142275025,2985.353602758382,462.07438833711274,Medium,Priority-Based,Dynamic
2024-01-01 02:16:00,37.228046801536344,3987.9082414475233,580,11.836322824435417,2927.5218624704253,149.74807070855252,Low,Round-Robin,Static
2024-01-01 02:17:00,37.09302417661907,3850.7368014202766,2033,12.507442311581038,3176.707243049375,209.5659529951148,Medium,Priority-Based,Static
2024-01-01 02:18:00,51.50957621426152,3913.130845223021,2075,10.329234198559199,3141.8073122136916,241.11101662160576,Medium,Priority-Based,Dynamic
2024-01-01 02:19:00,36.92820294947875,4444.186765785353,1411,10.861891061301243,2941.940499470181,473.48533631680885,Low,Round-Robin,Static
2024-01-01 02:20:00,44.21537977188134,3831.5185972081313,1335,13.449390024800927,3092.977621656505,117.09453521281242,Medium,Priority-Based,Dynamic
2024-01-01 02:21:00,41.95597659672205,3876.4962864272875,1006,9.478989026988646,3170.2475585285265,55.682332837852535,Medium,FCFS,Dynamic
2024-01-01 02:22:00,41.04533465504906,4233.1703785581085,611,11.714126789949214,3049.551543541109,247.08240535352044,Low,Priority-Based,Static
2024-01-01 02:23:00,47.11490184640762,3857.600938167909,2542,12.769356058891532,2553.569066331725,483.8568605963203,High,FCFS,Static
2024-01-01 02:24:00,46.850996564917665,3959.435050694026,1386,5.753679775127005,3217.3723154385725,166.91713302190266,Medium,FCFS,Dynamic
2024-01-01 02:25:00,36.26643528852648,4267.317759563061,2021,13.98652289596816,2727.2062492647165,209.53342074500262,Low,Priority-Based,Static
2024-01-01 02:26:00,43.11278081041565,4209.0370848831035,1504,6.891313360492601,3360.690685643097,445.9802597292404,Low,Round-Robin,Dynamic
2024-01-01 02:27:00,36.31624167811267,4100.867956533619,1497,11.453432632934497,2893.1062441885083,223.33962346599606,Medium,FCFS,Dynamic
2024-01-01 02:28:00,39.14529488553416,4176.343377935441,808,10.611378112594704,3215.6924897590256,431.1058925012946,Medium,Priority-Based,Dynamic
2024-01-01 02:29:00,38.041244754830714,4167.078939767768,2638,7.243832926425196,3035.314991704852,150.38853379714254,Low,Priority-Based,Dynamic
2024-01-01 02:30:00,37.40051476307751,4061.7958157930084,1294,11.303745345858799,2868.711619129287,347.4742544370706,Low,Round-Robin,Dynamic
2024-01-01 02:31:00,36.32306235933829,3934.4973333156768,2853,8.107628455838,3200.4047088668913,234.2848047033474,Low,Round-Robin,Dynamic
2024-01-01 02:32:00,43.82403032965339,4160.736277292549,2820,9.227536898176245,2559.820984864158,364.0530707874087,Low,Priority-Based,Dynamic
2024-01-01 02:33:00,43.42092861126961,3930.5954263460917,1547,14.855294468609712,3216.1173410263527,440.45243130696537,Low,FCFS,Dynamic
2024-01-01 02:34:00,45.3742032924257,3741.406181426548,586,12.693387722786774,3031.8657616636756,107.33507342016887,Low,Priority-Based,Static
2024-01-01 02:35:00,44.1671461858504,3939.7346149759487,2012,13.637784234212166,3452.347130494824,272.1976624219575,High,Round-Robin,Dynamic
2024-01-01 02:36:00,28.019167313389353,4033.224510953452,1703,10.968853620819912,3315.5199349055392,106.27686938752973,Medium,Round-Robin,Static
2024-01-01 02:37:00,42.19397614417608,4040.975746602433,2843,5.506624370973291,2715.4167635061985,132.45405186254447,Low,Round-Robin,Dynamic
2024-01-01 02:38:00,48.065375303169795,4093.1598090753587,1835,11.85671337976657,3057.365802694636,394.47530946273093,Low,FCFS,Dynamic
2024-01-01 02:39:00,36.29297653597786,3984.6103310927874,1235,10.134097829059924,3273.3512340421958,156.67410063131115,High,Round-Robin,Dynamic
2024-01-01 02:40:00,38.171558503544105,4382.367630746678,2071,5.4658051101401215,3085.652219308081,454.9110477759054,Low,Round-Robin,Static
2024-01-01 02:41:00,44.16014690896985,3847.331850267414,502,12.049761269093,2816.344775854874,124.66468114463483,Medium,FCFS,Dynamic
2024-01-01 02:42:00,44.95135234888052,3954.686706442793,2874,10.968410117542323,2660.286057412483,86.0616512854476,Low,FCFS,Dynamic
2024-01-01 02:43:00,32.921299317684195,4179.192370483346,2344,12.021751609485673,3159.4910505447097,137.61967647211424,Low,Round-Robin,Dynamic
2024-01-01 02:44:00,34.823822366139105,3811.606039259889,1151,13.74784794304707,2932.4129336210226,299.56661345229406,Low,FCFS,Static
2024-01-01 02:45:00,45.90293992249294,4492.792553950241,2816,13.882825773626358,2757.8605786536364,122.04887851420176,Low,Round-Robin,Static
2024-01-01 02:46:00,44.16594464541899,4116.4848854016545,1280,14.601016645419216,3252.059520934002,320.4772785439729,Medium,Round-Robin,Dynamic
2024-01-01 02:47:00,38.330793051762534,3918.580532305296,1685,11.94384786813139,3015.446406201393,371.5105780264008,High,Priority-Based,Dynamic
2024-01-01 02:48:00,38.95265059941214,3716.0667447265005,839,12.63429108282828,3027.5645997872066,446.34486959732646,Low,Round-Robin,Static
2024-01-01 02:49:00,32.01249742267413,4138.3020061212055,1487,6.863181487206592,3207.348423023503,77.99054744493999,Low,FCFS,Static
2024-01-01 02:50:00,43.87799127253227,4286.675090931977,2411,14.010151095027393,3172.575733150228,325.62969860856714,Medium,Round-Robin,Dynamic
2024-01-01 02:51:00,28.619023047031856,4233.3968407410475,1348,5.250827440576794,3074.372716513699,455.79031637379353,High,Priority-Based,Static
2024-01-01 02:52:00,41.28391666984196,3920.019971858009,1719,13.775947651328707,2962.709998861746,58.466858030776585,High,Round-Robin,Static
2024-01-01 02:53:00,30.45246927386431,4111.082857096386,2532,13.311617458041452,3289.531744237945,76.9883070422835,High,FCFS,Dynamic
2024-01-01 02:54:00,47.46744301406647,4414.98928430347,2531,11.878796927439591,3042.0178518994253,178.3544542566311,Medium,Round-Robin,Dynamic
2024-01-01 02:55:00,42.324524290904314,4050.222497276696,2971,12.230586186323759,2849.8469148876247,281.2544011811025,High,FCFS,Dynamic
2024-01-01 02:56:00,40.22440309494602,4002.7363273867454,2541,5.129892772131993,3146.1586163841716,334.14073699112885,Low,FCFS,Dynamic
2024-01-01 02:57:00,43.571685550410464,3504.1817974237615,953,8.975228068214157,2988.25812708702,494.5036944691318,Low,Round-Robin,Static
2024-01-01 02:58:00,47.47525601597184,3978.636146970183,1295,6.081433169163168,2753.164778852071,396.17393328841143,High,Round-Robin,Dynamic
2024-01-01 02:59:00,38.3536015129527,4303.7335062864995,2983,7.014182533181672,2785.7592234403055,209.3163653754001,High,Round-Robin,Static
2024-01-01 03:00:00,43.46133678653123,4008.856264849223,2521,7.454648231868085,2664.1472495723165,492.0853924102141,High,FCFS,Dynamic
2024-01-01 03:01:00,45.951184544739235,4104.7960807217,1323,10.009364581581874,2833.5571642868663,275.06234359935473,Medium,Round-Robin,Static
2024-01-01 03:02:00,48.81204980259646,4254.402245258655,1260,8.372358550320316,3289.9144158125237,383.65287396889704,Medium,FCFS,Dynamic
2024-01-01 03:03:00,37.86296093477656,4000.474723560159,2691,10.32475274464133,2925.7952965603085,330.0522194137853,Low,FCFS,Dynamic
2024-01-01 03:04:00,41.54396059705194,4085.955083940874,2506,14.793874382656895,3012.900492254353,108.68533593218723,High,Round-Robin,Dynamic
2024-01-01 03:05:00,34.77148194313287,4049.9586173591147,2120,6.559823373575078,2895.851891119512,357.532551727973,Medium,Round-Robin,Static
2024-01-01 03:06:00,41.54081936424066,4399.828530015022,1759,11.406973656888725,2816.0640453252017,402.0506449112735,High,Priority-Based,Dynamic
2024-01-01 03:07:00,40.92465571214807,3907.719893130742,879,12.177965478358773,3258.7699633270176,281.2395644433671,Medium,FCFS,Static
2024-01-01 03:08:00,41.52391947424647,3839.3185891250223,1151,5.881462975317381,2996.7410211759584,238.34602211507516,Low,Round-Robin,Dynamic
2024-01-01 03:09:00,44.23899067859281,3978.9573970876195,1928,7.6112448814291,3130.197071353098,250.94830141682095,Low,Priority-Based,Static
2024-01-01 03:10:00,37.59633146287376,3763.9630567371323,522,8.305528645736654,2612.207557720846,67.68121677170166,High,Priority-Based,Dynamic
2024-01-01 03:11:00,41.64953081999769,4201.541862558528,764,7.386478337858766,2684.652226953784,217.70926387911553,High,Priority-Based,Dynamic
2024-01-01 03:12:00,30.33937559927884,4242.950908166318,1746,10.071628253570418,2946.8643213034757,263.0946640389724,Low,FCFS,Static
2024-01-01 03:13:00,48.097002099129114,4112.3150395682105,2519,14.722185657961237,3132.064982194738,274.68867584324175,Medium,Priority-Based,Static
