Task_Start_Time,CPU_Utilization (%),Memory_Consumption (MB),Task_Execution_Time (ms),System_Throughput (tasks/sec),Number_of_Active_Users,Network_Bandwidth_Utilization (Mbps),Job_Priority,Scheduler_Type,Resource_Allocation_Type
2024-01-01 00:41:00,67.3012042724048,5310.311359752877,2766,20.0,2541.9090114602072,69.4484373348351,Medium,FCFS,Static
2024-01-01 00:42:00,81.5106688259765,5538.699746690541,951,20.0,2664.513203076055,471.06391829720013,High,FCFS,Dynamic
2024-01-01 00:43:00,75.58678349436897,5198.774285274651,1811,20.0,2637.515625469651,145.7937699242668,Low,Round-Robin,Dynamic
2024-01-01 00:44:00,70.24442163432519,5895.282106157771,892,20.0,2568.7039970539977,113.78690818171908,Medium,Priority-Based,Dynamic
2024-01-01 00:45:00,67.33127594702569,5503.990761805838,2105,20.0,2495.706139985893,346.68233106974367,Medium,FCFS,Static
2024-01-01 00:46:00,74.51595637006675,5412.348805995461,1649,20.0,2707.2096945334783,214.6192935481549,High,Round-Robin,Dynamic
2024-01-01 00:47:00,72.26269729801656,5832.805434531162,1812,20.0,2594.0232267370725,363.8989551567753,Medium,Priority-Based,Static
2024-01-01 00:48:00,71.07404422162048,5572.71835903602,2866,20.0,2506.780959098977,223.80798071697754,Low,Round-Robin,Static
2024-01-01 00:49:00,62.95386588980247,6042.555146511394,916,20.0,2651.7604459442655,169.68004597467194,Medium,Round-Robin,Dynamic
2024-01-01 00:50:00,69.81402775239843,5928.272987881069,2874,20.0,2749.6314409229794,393.9165097614371,Low,FCFS,Static
2024-01-01 00:51:00,66.54812693856763,5916.929835584184,878,20.0,2473.1026149448066,204.22543450198222,Medium,Priority-Based,Dynamic
2024-01-01 00:52:00,71.17525108100497,5472.121641967775,2887,20.0,2665.6267386234913,445.33933812697,Medium,Priority-Based,Static
2024-01-01 00:53:00,75.60315209370282,5622.287118518914,2794,20.0,2688.4858612870426,68.96795041565468,Medium,Priority-Based,Static
2024-01-01 00:54:00,77.49822768950014,5519.912211620481,1603,20.0,2733.4846340536847,291.5443451969969,Medium,Round-Robin,Static
2024-01-01 00:55:00,87.99828028215238,5894.992259126412,1193,20.0,2732.223132068451,136.8488712138704,Low,FCFS,Static
2024-01-01 00:56:00,73.50321836654427,5730.157621349058,2943,20.0,2724.5663123375953,260.23394568158847,Medium,FCFS,Static
2024-01-01 00:57:00,72.69738490909475,5920.34646234095,2085,20.0,2679.233915434341,427.9172076057659,High,FCFS,Static
2024-01-01 00:58:00,79.08547434953033,5513.759975272308,2598,20.0,2419.9783709644394,200.00925564972997,Medium,Round-Robin,Static
2024-01-01 00:59:00,78.31627764560916,5400.766479287628,1287,20.0,2815.8906233422767,453.37244406926703,Medium,Priority-Based,Static
2024-01-01 01:00:00,71.70288666625491,5315.75427326989,729,20.0,2354.820034413619,332.0479734617651,Medium,Priority-Based,Dynamic
2024-01-01 01:01:00,71.490964432261,5972.079216137511,2003,20.0,2758.1486814224527,115.59101097885207,Medium,Round-Robin,Dynamic
2024-01-01 01:02:00,76.15774311575944,5573.137501975346,2915,20.0,2714.2178496037786,193.70463199656712,Medium,Priority-Based,Static
2024-01-01 01:03:00,75.93356365887992,5619.319466858864,1971,20.0,2876.169215743701,181.0421678705129,Medium,Priority-Based,Dynamic
2024-01-01 01:04:00,81.7081878553113,5604.30239589988,1508,20.0,2638.406930917771,429.0428871865866,Medium,FCFS,Dynamic
2024-01-01 01:05:00,74.63851375281828,5733.659264238861,1856,20.0,2731.394151898178,232.50777364091863,Medium,Round-Robin,Static
2024-01-01 01:06:00,77.55402814797543,5879.726989866136,2189,20.0,2779.266777729852,350.4843974424667,High,Priority-Based,Static
2024-01-01 01:07:00,77.29542290448182,6201.554946140035,703,20.0,2638.793842051821,252.61193156215833,High,Round-Robin,Static
2024-01-01 01:08:00,81.06312316035581,5352.751154981708,1441,20.0,2495.2470196583618,204.19758047225275,Low,FCFS,Static
2024-01-01 01:09:00,73.32985268813667,5908.898579797379,546,20.0,2862.3381203979407,440.6426696092897,Low,Round-Robin,Dynamic
2024-01-01 01:10:00,80.1412966772888,5886.445354228352,2846,20.0,2888.858644313217,290.13606730074565,Low,Priority-Based,Static
2024-01-01 01:11:00,73.92715127249727,5731.591808156862,2163,20.0,2747.826429925186,105.80227030631795,High,Priority-Based,Dynamic
2024-01-01 01:12:00,80.2711400759629,5907.9137917246335,1228,20.0,2833.1383958563774,93.80146256909956,High,FCFS,Dynamic
2024-01-01 01:13:00,75.45140668814753,5978.278189114852,636,20.0,2746.750553564517,265.7110908844051,Low,Round-Robin,Static
2024-01-01 01:14:00,69.25955336389,5906.47622905594,1545,20.0,2863.720437536525,276.5032317098502,Medium,FCFS,Dynamic
2024-01-01 01:15:00,77.70616045174586,5767.426050314169,2324,20.0,2933.4061552683415,136.3477878453893,High,Round-Robin,Static
2024-01-01 01:16:00,81.88624854764844,5900.682115857938,2073,20.0,2974.7507211605744,404.8048060133351,High,Priority-Based,Static
2024-01-01 01:17:00,75.5294372597325,5777.739444180828,555,20.0,2860.725184384156,292.2844323826595,Low,Priority-Based,Static
2024-01-01 01:18:00,78.78643453106345,6386.36321922507,2474,20.0,2975.4796064832935,494.93945885904316,Low,Round-Robin,Static
2024-01-01 01:19:00,81.13628368913218,5297.6188524919235,2275,20.0,2878.005694745469,314.6482285426687,Medium,Priority-Based,Dynamic
2024-01-01 01:20:00,80.07479616874997,5869.302930011805,1574,20.0,2866.786833830064,467.5902920860981,Medium,FCFS,Static
2024-01-01 01:21:00,83.20302328496378,5788.67721237333,1355,20.0,2761.246713461756,133.91808161852515,Low,Priority-Based,Dynamic
2024-01-01 01:22:00,81.25821672633015,6175.421202471061,2071,20.0,2842.5722718405896,482.12796096861445,Medium,FCFS,Static
2024-01-01 01:23:00,80.12428611797105,5624.619042063422,2711,20.0,2684.078044293127,62.60683355815235,High,Priority-Based,Dynamic
2024-01-01 01:24:00,73.25861498109991,6466.362360597238,2157,20.0,3054.2655690247916,412.8374911230802,Low,Priority-Based,Dynamic
2024-01-01 01:25:00,79.32491377739137,5767.3205785402915,1912,20.0,2941.7922565321337,95.30761080270432,Medium,FCFS,Dynamic
2024-01-01 01:26:00,80.47512198549789,6191.884894133036,585,20.0,2813.489477452096,266.4749317813306,Medium,Priority-Based,Static
2024-01-01 01:27:00,70.63984720554014,5524.543786839254,2051,20.0,2957.064230729586,479.4817459626549,Low,Round-Robin,Static
2024-01-01 01:28:00,80.24502811199412,5514.7348073060675,611,20.0,2897.024217238126,232.17893548159773,Low,Priority-Based,Dynamic
2024-01-01 01:29:00,84.86398084720305,5643.739023151242,2943,20.0,2996.9105506784854,149.91028232966943,Low,Round-Robin,Static
2024-01-01 01:30:00,75.6368997873562,6628.493764139606,2867,20.0,2959.4294134347138,134.74193444993668,Medium,FCFS,Static
2024-01-01 01:31:00,74.40110582899574,6190.88149362491,1380,20.0,3030.543530000173,361.7938733230857,Low,Round-Robin,Dynamic
2024-01-01 01:32:00,72.16246977228613,5493.2084594173375,707,20.0,2790.9586721132523,156.9699951417507,Medium,Priority-Based,Dynamic
2024-01-01 01:33:00,80.03446740586084,6348.327936146736,649,20.0,3007.1516650423287,78.00201015101807,Low,FCFS,Static
2024-01-01 01:34:00,76.09438134793082,5327.480785055203,2095,20.0,2720.8377759680507,127.4488118976954,Low,Priority-Based,Static
2024-01-01 01:35:00,79.83128668450583,5587.865262563244,1732,20.0,2924.2641493907413,336.70086571488963,Low,Round-Robin,Dynamic
2024-01-01 01:36:00,81.50017970226304,5829.473471918592,2131,20.0,2866.0356354303917,255.51217685681956,Medium,FCFS,Dynamic
2024-01-01 01:37:00,92.67476971592696,6348.582190212496,685,20.0,2926.145944658996,263.60910115481084,High,FCFS,Dynamic
2024-01-01 01:38:00,73.57830477149571,6212.77784299868,1184,20.0,2913.628395523385,304.6646048328293,Low,Priority-Based,Static
2024-01-01 01:39:00,83.38594857594065,5591.904967023996,2273,20.0,2917.697360744963,187.6923761662769,Medium,Round-Robin,Static
2024-01-01 01:40:00,81.43526955875403,5809.888094311491,2345,20.0,3024.7444845452687,207.97217548030682,Low,FCFS,Dynamic
2024-01-01 01:41:00,74.19810142901503,5905.916305469335,502,20.0,2981.826833610084,422.15486360913917,Low,Priority-Based,Dynamic
2024-01-01 01:42:00,75.90215325460392,5255.453732342462,2212,20.0,2844.675744952157,462.06062169776055,Medium,FCFS,Static
2024-01-01 01:43:00,75.7712507431193,6062.048446157656,1429,20.0,2875.626335915372,468.66987447983524,Low,Priority-Based,Dynamic
2024-01-01 01:44:00,82.87734913204233,5357.524563437897,1686,20.0,3124.601893896856,328.43343080098134,Low,Priority-Based,Static
2024-01-01 01:45:00,74.71194829419359,5504.147599085821,2797,20.0,3055.193703109205,330.22053489463684,Medium,Priority-Based,Dynamic
2024-01-01 01:46:00,76.97610889671648,5483.440662961571,1897,20.0,2997.498911585732,300.6278465613036,Medium,Priority-Based,Static
2024-01-01 01:47:00,77.03695175366165,5311.259518258686,2772,20.0,3125.0040409447433,85.80244094766302,Medium,Round-Robin,Dynamic
2024-01-01 01:48:00,71.48303801215155,5689.790011705834,2061,20.0,2896.297422766187,88.4715859522683,Medium,Priority-Based,Dynamic
2024-01-01 01:49:00,78.50093539739929,6249.541580350905,2221,20.0,3159.659727372948,361.5549243361918,Medium,Round-Robin,Dynamic
2024-01-01 01:50:00,67.46797086276081,5522.369250030382,915,20.0,2991.1974175439877,62.36965239115435,Low,Priority-Based,Dynamic
2024-01-01 01:51:00,72.00783561554152,5380.470573397822,824,20.0,3052.418906621498,327.04300136504895,Low,Round-Robin,Static
2024-01-01 01:52:00,89.95679137619722,5429.794006719025,2495,20.0,3055.3408087357507,233.71703426033295,Medium,Priority-Based,Static
2024-01-01 01:53:00,81.17844010049424,5405.70031650223,2794,20.0,3003.509604936587,76.02420189920723,Low,Round-Robin,Dynamic
2024-01-01 01:54:00,68.09798365915213,5429.886440879226,1835,20.0,3057.214548488733,385.2353216624349,Medium,FCFS,Static
2024-01-01 01:55:00,81.5141214550168,5961.2004309780805,1781,20.0,2997.3109023196484,362.6066860277486,High,Round-Robin,Dynamic
2024-01-01 01:56:00,74.65465291433277,5551.137509021679,928,20.0,3113.999214207355,165.75340048941155,Medium,FCFS,Dynamic
2024-01-01 01:57:00,64.62135961473321,5597.826488127061,2068,20.0,3102.8658163965806,472.2965128563997,Low,Round-Robin,Dynamic
2024-01-01 01:58:00,76.8930041133771,5913.288733130405,646,20.0,3155.418108887867,440.14970136334904,Low,Round-Robin,Static
2024-01-01 01:59:00,70.3067703886801,5813.989851652261,1467,20.0,2941.00784698222,454.7988769981128,Medium,Round-Robin,Static
2024-01-01 02:00:00,70.86490838814048,5550.152141902493,2804,20.0,3067.2943953573326,417.6147565141043,Low,FCFS,Static
2024-01-01 02:01:00,81.72464741274486,5507.986293133245,2784,20.0,3065.1009996541716,407.103762099265,Low,Round-Robin,Dynamic
2024-01-01 02:02:00,76.41063201822205,5505.967482207749,1302,20.0,3087.2041491723203,485.80484569825785,Medium,FCFS,Dynamic
2024-01-01 02:03:00,73.39218010896268,5797.449264883933,2890,20.0,3084.216307723653,418.97730339948566,Medium,Priority-Based,Dynamic
2024-01-01 02:04:00,68.61141917522023,5425.386670600119,2991,20.0,3035.5148086347263,223.48162490628889,Medium,Priority-Based,Static
2024-01-01 02:05:00,69.84954434784531,5589.245422168277,1277,20.0,2893.555998938329,194.9779669079276,Low,FCFS,Dynamic
2024-01-01 02:06:00,74.10885464193902,5692.62078975091,732,20.0,3075.13793337379,77.87324530941058,High,Priority-Based,Dynamic
2024-01-01 02:07:00,76.18796124217586,5480.223978743622,2686,20.0,3076.1944367999463,125.0564401339338,Medium,Priority-Based,Static
2024-01-01 02:08:00,67.03934961732172,5645.188616292926,2985,20.0,2941.875993396374,188.76826391799673,High,Round-Robin,Static
2024-01-01 02:09:00,71.18745461618472,5656.069965152861,886,20.0,3143.7002578245038,324.2973399610215,Low,Priority-Based,Dynamic
2024-01-01 02:10:00,67.30110255355072,4900.397138129587,2460,20.0,2897.803225722955,144.58643556227617,Low,FCFS,Static
2024-01-01 02:11:00,64.09151768008037,5464.202472011025,2846,20.0,3084.1472426051478,115.52096179992863,Medium,Round-Robin,Static
2024-01-01 02:12:00,66.5313051696401,5260.026919284712,2100,20.0,2922.2576176216116,284.17949632607736,Medium,FCFS,Static
2024-01-01 02:13:00,61.37501908203867,5496.801601840936,1452,20.0,3004.6864134592706,263.39314281923413,Medium,Round-Robin,Dynamic
2024-01-01 02:14:00,60.027688287264354,5464.759955292239,591,20.0,3050.719997430998,276.1587294027738,Low,Round-Robin,Dynamic
2024-01-01 02:15:00,71.92603505091523,5308.739059785732,2907,20.0,3030.0552278624605,313.7536220969135,Medium,FCFS,Dynamic
2024-01-01 02:16:00,65.61345795602723,5244.76991567464,1861,20.0,3029.4988146738847,285.46418634337135,Low,FCFS,Static
2024-01-01 02:17:00,65.99396090198584,5710.059342201003,1788,20.0,3171.287791662349,476.22661578497343,High,Priority-Based,Dynamic
2024-01-01 02:18:00,72.68564970380267,5363.872503907952,2487,20.0,3007.5828048380145,181.4541767332697,High,FCFS,Dynamic
2024-01-01 02:19:00,61.67431321755873,5041.438753867031,692,20.0,2976.091158187924,463.4846648855363,Low,Priority-Based,Static
2024-01-01 02:20:00,60.15561167537052,5510.203645515796,1370,20.0,3003.7357691931866,449.05409944031754,High,FCFS,Static
2024-01-01 02:21:00,62.350034255170385,4806.138879534426,2721,20.0,2993.640047594422,302.93557409119813,Medium,Priority-Based,Static
2024-01-01 02:22:00,59.83875550122611,5693.209713605468,2700,20.0,2736.510777763932,451.24223929193266,Low,Round-Robin,Dynamic
2024-01-01 02:23:00,64.46357258689991,5276.588233067472,2624,20.0,2976.785383936001,404.28249735549747,Medium,Priority-Based,Dynamic
2024-01-01 02:24:00,60.53134378918709,5267.219667339164,2061,20.0,3044.0291533947916,294.8170561657744,Medium,Round-Robin,Dynamic
2024-01-01 02:25:00,55.67375138587014,4981.371202040432,1990,20.0,3199.4311803209544,149.89942122348228,Medium,FCFS,Static
2024-01-01 02:26:00,59.06118659219689,4862.739257313203,2736,20.0,2896.9326898995378,76.05490145247293,Medium,Priority-Based,Dynamic
2024-01-01 02:27:00,53.95089459313148,5599.373327135732,1672,20.0,3059.065760858819,176.3710847757705,Low,FCFS,Static
2024-01-01 02:28:00,58.78301300434406,5632.623958246828,2679,20.0,2855.4587876043156,263.59894394663536,Medium,Priority-Based,Dynamic
2024-01-01 02:29:00,63.843409288332225,5638.7628247551065,2577,20.0,2874.2139823362936,101.30935046036333,Low,Round-Robin,Dynamic
2024-01-01 02:30:00,62.69766309299425,5313.531678452962,1262,20.0,3092.0905715765393,212.22336125950793,Low,FCFS,Static
2024-01-01 02:31:00,66.23500034646435,5183.171412836752,1098,20.0,2760.828910499198,336.0387128804322,Medium,FCFS,Static
2024-01-01 02:32:00,54.278804793899134,5126.49504798979,2091,20.0,3144.617028707384,72.77755170701197,Low,Priority-Based,Static
2024-01-01 02:33:00,57.94445525801717,4991.568095847619,1451,20.0,3013.5851468361534,52.34179171865109,Low,FCFS,Static
2024-01-01 02:34:00,58.76830968261343,4524.6549896105535,588,20.0,3143.1992894036225,375.86076520011983,High,FCFS,Dynamic
2024-01-01 02:35:00,59.40395924534085,4674.006173012497,881,20.0,2932.545101134544,403.40329878561954,Low,FCFS,Static
2024-01-01 02:36:00,56.21126748911127,5171.48506531535,2472,20.0,2757.0017765619505,271.4770132644299,Low,Round-Robin,Static
2024-01-01 02:37:00,49.160261917520906,4911.057033076625,978,20.0,2882.227813378278,95.04491905727122,Low,Round-Robin,Dynamic
2024-01-01 02:38:00,55.52641314355528,5455.622856442343,1237,20.0,2881.1584609605097,301.63060658593827,High,Priority-Based,Dynamic
2024-01-01 02:39:00,42.07302991834426,5482.655314659868,1604,18.473496169236224,2932.443132475905,155.26961442478915,Medium,Priority-Based,Static
2024-01-01 02:40:00,51.09712895835871,5190.523078729188,625,20.0,2859.853268397104,342.4611157440677,High,Priority-Based,Static
2024-01-01 02:41:00,48.31604669142736,4920.940733377607,1053,20.0,2810.7475335984027,138.0828508808297,Medium,Priority-Based,Static
2024-01-01 02:42:00,58.41337993787889,5233.832083644416,1650,20.0,2947.8385401071273,300.01075352890973,Medium,Round-Robin,Dynamic
2024-01-01 02:43:00,49.24102272814546,4945.896449529629,847,20.0,3011.9727271342467,154.03268072233362,High,Round-Robin,Static
2024-01-01 02:44:00,62.755135436358486,4571.227393490908,2402,20.0,2743.596544248655,337.6109962046587,Low,FCFS,Static
2024-01-01 02:45:00,53.145680755096656,4575.048946172835,1125,20.0,2834.3845094180538,223.52795828091678,Low,FCFS,Static
2024-01-01 02:46:00,41.94220260856629,5534.31755169515,1834,17.57196076370499,2735.5128973830015,325.7385078750068,High,Round-Robin,Dynamic
2024-01-01 02:47:00,51.243354884997146,4531.096020854844,2825,20.0,3123.801816983363,75.29331087780193,Low,FCFS,Static
2024-01-01 02:48:00,46.28284389162775,4982.0573080009135,511,19.72040025913026,2955.7020307050857,143.77480745203556,Low,FCFS,Dynamic
2024-01-01 02:49:00,47.0829075783707,5654.343435157915,2256,18.81983104745457,2751.5438550427607,461.630840923732,Low,Priority-Based,Dynamic
2024-01-01 02:50:00,48.63850875362966,5148.576839984188,591,20.0,2850.647123801761,429.1521801300766,Medium,FCFS,Dynamic
2024-01-01 02:51:00,44.890104658314996,5142.806506140559,1172,17.91753878834414,2818.2653328921183,124.64581896063946,Medium,Round-Robin,Static
2024-01-01 02:52:00,44.37629570599599,5158.0850968457535,1146,19.4896128839001,2989.5282566915307,443.16142290472885,High,Round-Robin,Dynamic
2024-01-01 02:53:00,43.37312254886068,4751.339542973052,1512,18.55743383652126,2872.9893987555056,399.8225913553825,High,Priority-Based,Static
2024-01-01 02:54:00,50.2871724267514,4816.508275317952,900,20.0,2722.507458304884,367.36129090053424,Low,FCFS,Dynamic
2024-01-01 02:55:00,43.421896565042005,5065.183287468044,2240,19.55771700626424,2766.8600996040473,317.655317965534,High,Round-Robin,Dynamic
2024-01-01 02:56:00,52.05000216629603,4815.427245229108,1970,20.0,2912.158653805955,446.81012087487886,Medium,Priority-Based,Dynamic
2024-01-01 02:57:00,41.38926618318388,4318.156973775973,2571,19.773788522409788,2676.232107457602,107.05608074416034,Low,Round-Robin,Static
2024-01-01 02:58:00,45.734907201761025,5392.30540751607,2929,20.0,2858.4728168903657,206.14949129060673,Medium,Round-Robin,Static
2024-01-01 02:59:00,38.57815820327365,5032.994671413177,928,17.624547021632225,2773.818111895244,428.3867811814934,Low,FCFS,Dynamic
2024-01-01 03:00:00,44.119327909241704,5257.693882430035,2105,19.561574175063427,2611.746048774008,117.84011550012835,Low,FCFS,Static
2024-01-01 03:01:00,44.76973806046201,4672.5260360379,1152,19.384770830559948,2918.3052882695238,209.11058105568497,Medium,Priority-Based,Dynamic
2024-01-01 03:02:00,39.24316159696932,5250.952850332082,2054,16.70721240047559,2832.517655263274,308.7660442669014,Medium,Priority-Based,Dynamic
2024-01-01 03:03:00,41.99842573466721,4166.459905859684,2061,17.043687468798613,2735.4253767115565,376.2227560422638,Low,FCFS,Dynamic
2024-01-01 03:04:00,43.06595570059182,4882.627124697083,518,18.413902525580806,2739.6401291939874,185.0475472580295,Low,FCFS,Static
2024-01-01 03:05:00,51.607846972527,4886.907020839324,2569,20.0,2722.5988345021487,146.2446488813155,Medium,FCFS,Dynamic
2024-01-01 03:06:00,37.98106897254155,4579.408738226945,2706,17.575345381105063,2558.9878996960697,224.24050887488463,Low,Round-Robin,Static
2024-01-01 03:07:00,36.597059628585164,4667.101100908034,1012,17.562820376993642,2556.9144809818567,465.92701921249255,Medium,FCFS,Dynamic
2024-01-01 03:08:00,37.92586334909042,4502.694123429036,2009,16.682479324121108,2653.9048277157626,495.07863581146046,High,Priority-Based,Static
2024-01-01 03:09:00,50.312781257341456,4946.820206232073,1145,20.0,2821.4419560516412,221.7056773564552,Low,Round-Robin,Static
2024-01-01 03:10:00,33.774545807811776,4797.72441890892,2440,13.79473991587565,2880.407095697696,426.6355711905539,Low,Priority-Based,Dynamic
2024-01-01 03:11:00,37.40393029256263,4669.072230737742,1776,16.937154594011236,2752.6385333689072,54.089840628917635,Low,Priority-Based,Static
2024-01-01 03:12:00,43.835847833055375,4005.0130538578424,2345,20.0,2751.7016077911094,124.97118515893783,High,Priority-Based,Static
2024-01-01 03:13:00,40.05524069018387,4431.286944807565,2817,17.76188343666469,2616.414371068901,101.01392312523097,Medium,FCFS,Static
2024-01-01 03:14:00,30.40318908592127,4717.111637361075,675,12.947231371562378,2686.970478971793,196.18803601551664,Low,Round-Robin,Static
2024-01-01 03:15:00,34.822780534397936,4239.428413963531,882,15.16433461231133,2751.2924145347993,316.38923140825364,Medium,Round-Robin,Static
2024-01-01 03:16:00,32.035714811825116,4909.719240756939,1899,12.990234848771987,2710.116663354174,223.9058981940301,Medium,FCFS,Static
2024-01-01 03:17:00,39.93692415900386,4725.296000009296,664,17.23931914367835,2730.8684294746386,449.3223227702913,Medium,Priority-Based,Static
2024-01-01 03:18:00,30.42477650525586,4305.489570919869,1354,13.436920375708286,2418.844261916306,320.81779774242744,High,FCFS,Dynamic
2024-01-01 03:19:00,29.371865358659992,4136.168536776216,1016,12.931867206122547,2739.283732961545,228.30088381045215,High,Priority-Based,Static
2024-01-01 03:20:00,35.40324357430332,4802.779985502061,2202,16.88968957988307,2617.007134652955,306.9731589534669,Low,FCFS,Static
2024-01-01 03:21:00,22.33076969837293,4806.948810674543,927,11.42408523602947,2543.833409080945,101.50107455193579,High,Priority-Based,Static
2024-01-01 03:22:00,27.208183541694062,4205.8739090089275,1566,11.980531909671564,2717.878368253168,344.35190002270554,High,FCFS,Dynamic
2024-01-01 03:23:00,37.86316202325649,4567.47856479263,1165,15.413447475933804,2467.898446666963,344.98808687950736,Medium,FCFS,Static
2024-01-01 03:24:00,26.09498026876681,4247.72012595405,880,10.62085955800255,2465.5378861761365,405.2679949140861,Low,Priority-Based,Dynamic
